GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC39,HC02_EST_VC40,HC02_EST_VC41,HC02_EST_VC42,HC02_EST_VC43,HC02_EST_VC46,HC02_EST_VC47,HC02_EST_VC48,HC02_EST_VC49,HC02_EST_VC52,HC02_EST_VC53,HC02_EST_VC56,HC02_EST_VC57
1400000US37183050900,37183050900,"Census Tract 509, Wake County, North Carolina",118,28,12.7,43.2,16.1,66,62.1,41,34.1,118,71.2,118,34.7
1400000US37183051000,37183051000,"Census Tract 510, Wake County, North Carolina",70,0,32.9,41.4,25.7,52,75,39,0,70,38.6,70,48.6
1400000US37183051101,37183051101,"Census Tract 511.01, Wake County, North Carolina",52,0,0,42.3,57.7,66,97,64,10.9,66,0,66,0
1400000US37183051102,37183051102,"Census Tract 511.02, Wake County, North Carolina",37,0,35.1,64.9,0,37,0,0,-,0,-,0,-
1400000US37183051200,37183051200,"Census Tract 512, Wake County, North Carolina",183,0,0,10.4,89.6,77,84.4,65,29.2,183,6.6,183,38.3
1400000US37183051400,37183051400,"Census Tract 514, Wake County, North Carolina",210,6.2,9.5,13.3,71,115,82.6,95,0,210,7.6,210,18.6
1400000US37183051501,37183051501,"Census Tract 515.01, Wake County, North Carolina",279,0,17.2,14.3,68.5,127,81.9,104,6.7,279,0,279,12.9
1400000US37183051502,37183051502,"Census Tract 515.02, Wake County, North Carolina",108,4.6,9.3,4.6,81.5,43,41.9,18,44.4,108,0,108,29.6
1400000US37183051600,37183051600,"Census Tract 516, Wake County, North Carolina",235,0,7.2,29.8,63,112,68.8,77,23.4,224,0,224,29.5
1400000US37183051700,37183051700,"Census Tract 517, Wake County, North Carolina",183,0,5.5,4.9,89.6,69,100,69,0,183,0,183,16.9
1400000US37183051800,37183051800,"Census Tract 518, Wake County, North Carolina",134,3,32.1,36.6,28.4,56,39.3,22,0,127,0,127,39.4
1400000US37183051900,37183051900,"Census Tract 519, Wake County, North Carolina",343,19,16.9,55.1,9,233,83.3,194,2.6,343,26.5,343,24.2
1400000US37183052001,37183052001,"Census Tract 520.01, Wake County, North Carolina",195,10.8,36.9,32.3,20,157,70.7,111,36,172,38.4,172,29.7
1400000US37183052002,37183052002,"Census Tract 520.02, Wake County, North Carolina",338,13,24.9,56.8,5.3,202,58.4,118,11.9,338,4.1,338,19.2
1400000US37183052101,37183052101,"Census Tract 521.01, Wake County, North Carolina",572,8.2,48.1,29.5,14.2,326,54.3,177,12.4,572,7.9,572,39.5
1400000US37183052102,37183052102,"Census Tract 521.02, Wake County, North Carolina",366,0,20.8,34.4,44.8,289,90.3,261,9.6,366,10.4,366,16.9
1400000US37183052301,37183052301,"Census Tract 523.01, Wake County, North Carolina",138,0,0,39.1,60.9,138,87,120,0,138,13,138,13
1400000US37183052302,37183052302,"Census Tract 523.02, Wake County, North Carolina",277,4.3,14.4,66.4,14.8,238,76.1,181,20.4,281,22.1,281,16
1400000US37183052401,37183052401,"Census Tract 524.01, Wake County, North Carolina",187,0,26.7,62.6,10.7,168,94,158,0,187,0,187,10.2
1400000US37183052404,37183052404,"Census Tract 524.04, Wake County, North Carolina",153,0,9.2,43.1,47.7,77,80.5,62,0,153,0,153,35.9
1400000US37183052406,37183052406,"Census Tract 524.06, Wake County, North Carolina",226,0,4,72.1,23.9,205,79.5,163,0,226,4,226,13.3
1400000US37183052407,37183052407,"Census Tract 524.07, Wake County, North Carolina",124,17.7,0,51.6,30.6,136,25,34,0,179,30.7,179,45.3
1400000US37183052408,37183052408,"Census Tract 524.08, Wake County, North Carolina",37,0,40.5,37.8,21.6,49,69.4,34,20.6,49,55.1,49,44.9
1400000US37183052409,37183052409,"Census Tract 524.09, Wake County, North Carolina",67,0,85.1,0,14.9,67,100,67,0,67,0,67,14.9
1400000US37183052503,37183052503,"Census Tract 525.03, Wake County, North Carolina",396,0,11.4,24.2,64.4,280,91.8,257,0,466,2.8,466,23.4
1400000US37183052504,37183052504,"Census Tract 525.04, Wake County, North Carolina",414,5.1,24.4,15.5,55.1,185,59.5,110,0,406,1.7,406,31.5
1400000US37183052505,37183052505,"Census Tract 525.05, Wake County, North Carolina",159,0,18.2,17,64.8,54,100,54,0,159,0,159,18.9
1400000US37183052506,37183052506,"Census Tract 525.06, Wake County, North Carolina",232,0,18.5,17.2,64.2,41,100,41,0,232,0,232,45.7
1400000US37183052507,37183052507,"Census Tract 525.07, Wake County, North Carolina",228,0,10.1,29.8,60.1,153,86.3,132,16.7,228,9.2,228,36.4
1400000US37183052601,37183052601,"Census Tract 526.01, Wake County, North Carolina",183,4.9,6.6,34.4,54.1,42,100,42,0,183,0,183,33.3
1400000US37183052602,37183052602,"Census Tract 526.02, Wake County, North Carolina",340,9.7,10.6,45,34.7,119,73.9,88,36.4,340,4.1,340,33.8
1400000US37183052603,37183052603,"Census Tract 526.03, Wake County, North Carolina",143,0,5.6,21,73.4,26,38.5,10,0,149,4,149,28.9
1400000US37183052701,37183052701,"Census Tract 527.01, Wake County, North Carolina",206,0,6.8,35.4,57.8,96,66.7,64,18.8,206,0,206,27.7
1400000US37183052704,37183052704,"Census Tract 527.04, Wake County, North Carolina",279,0,40.9,41.9,17.2,238,89.9,214,15.9,279,0,279,8.6
1400000US37183052705,37183052705,"Census Tract 527.05, Wake County, North Carolina",274,4,22.3,50,23.7,157,57.3,90,18.9,274,29.2,274,25.5
1400000US37183052706,37183052706,"Census Tract 527.06, Wake County, North Carolina",203,3.4,58.6,8.4,29.6,122,73.8,90,80,177,0,177,18.6
1400000US37183052707,37183052707,"Census Tract 527.07, Wake County, North Carolina",308,15.3,34.4,26.6,23.7,165,84.8,140,0,308,5.2,308,25.3
1400000US37183052801,37183052801,"Census Tract 528.01, Wake County, North Carolina",613,2.1,17.5,46.8,33.6,351,99.7,350,6.3,610,0,610,2.1
1400000US37183052802,37183052802,"Census Tract 528.02, Wake County, North Carolina",453,7.9,36,36,20.1,268,93.3,250,7.6,453,0,453,21.9
1400000US37183052803,37183052803,"Census Tract 528.03, Wake County, North Carolina",494,3.6,44.1,42.5,9.7,429,89.3,383,7.8,510,5.9,510,13.1
1400000US37183052806,37183052806,"Census Tract 528.06, Wake County, North Carolina",451,2.7,20,25.5,51.9,399,94.7,378,0,451,0,451,5.1
1400000US37183052807,37183052807,"Census Tract 528.07, Wake County, North Carolina",365,0,57.8,25.5,16.7,255,63.5,162,3.7,365,0,365,40
1400000US37183052808,37183052808,"Census Tract 528.08, Wake County, North Carolina",833,8.2,11.6,44.2,36,661,83.7,553,3.8,886,7.2,886,38.5
1400000US37183052809,37183052809,"Census Tract 528.09, Wake County, North Carolina",195,0,47.7,36.4,15.9,156,62.8,98,0,195,16.4,195,35.9
1400000US37183052901,37183052901,"Census Tract 529.01, Wake County, North Carolina",213,0,19.2,68.5,12.2,148,72.3,107,0,213,2.8,213,26.3
1400000US37183052902,37183052902,"Census Tract 529.02, Wake County, North Carolina",421,0,29.7,38.7,31.6,354,91.2,323,0,434,0.5,434,5.8
1400000US37183052903,37183052903,"Census Tract 529.03, Wake County, North Carolina",368,0,17.7,41,41.3,261,82,214,1.4,368,0,368,10.3
1400000US37183052904,37183052904,"Census Tract 529.04, Wake County, North Carolina",602,2.2,21.8,45.2,30.9,462,91.8,424,0,602,0,602,3
1400000US37183053003,37183053003,"Census Tract 530.03, Wake County, North Carolina",272,11,6.6,44.5,37.9,153,82.4,126,15.1,272,14.3,272,16.5
1400000US37183053004,37183053004,"Census Tract 530.04, Wake County, North Carolina",144,0,11.8,31.9,56.3,47,76.6,36,0,144,0,144,0
1400000US37183053005,37183053005,"Census Tract 530.05, Wake County, North Carolina",245,0,0,14.7,85.3,171,95.9,164,6.7,245,4.5,245,37.1
1400000US37183053006,37183053006,"Census Tract 530.06, Wake County, North Carolina",83,0,0,33.7,66.3,62,41.9,26,0,83,0,83,6
1400000US37183053007,37183053007,"Census Tract 530.07, Wake County, North Carolina",150,0,40,16,44,107,25.2,27,0,173,8.1,173,6.4
1400000US37183053008,37183053008,"Census Tract 530.08, Wake County, North Carolina",381,3.7,8.9,37.8,49.6,207,76.8,159,9.4,381,10,381,10.2
1400000US37183053009,37183053009,"Census Tract 530.09, Wake County, North Carolina",494,2.6,0.4,32.2,64.8,303,93.4,283,0,494,0.4,494,4.3
1400000US37183053105,37183053105,"Census Tract 531.05, Wake County, North Carolina",230,0,13.5,49.1,37.4,142,61.3,87,0,218,0,218,24.3
1400000US37183053106,37183053106,"Census Tract 531.06, Wake County, North Carolina",344,0,39.8,20.6,39.5,216,90.7,196,9.7,344,0,344,13.1
1400000US37183053107,37183053107,"Census Tract 531.07, Wake County, North Carolina",1038,3.7,26.3,55.4,14.6,718,86.8,623,20.7,1038,8.7,1038,23.5
1400000US37183053108,37183053108,"Census Tract 531.08, Wake County, North Carolina",466,0,23,64.8,12.2,358,83.2,298,7,466,12.4,466,9.9
1400000US37183053109,37183053109,"Census Tract 531.09, Wake County, North Carolina",551,2.4,20.1,30.3,47.2,439,79.7,350,0,551,0,551,11.1
1400000US37183053110,37183053110,"Census Tract 531.10, Wake County, North Carolina",421,2.1,29.5,39.2,29.2,282,87.6,247,0,421,3.1,421,20.9
1400000US37183053111,37183053111,"Census Tract 531.11, Wake County, North Carolina",315,0,24.8,50.8,24.4,192,85.9,165,0,345,0,345,21.7
1400000US37183053201,37183053201,"Census Tract 532.01, Wake County, North Carolina",515,3.1,10.5,19.4,67,351,88.6,311,3.2,515,2.5,515,7.8
1400000US37183053202,37183053202,"Census Tract 532.02, Wake County, North Carolina",412,9.2,2.9,27.9,60,249,70.3,175,9.1,412,0,412,16.7
1400000US37183053203,37183053203,"Census Tract 532.03, Wake County, North Carolina",451,3.1,27.7,11.5,57.6,295,92.5,273,0,451,3.5,451,10.6
1400000US37183053204,37183053204,"Census Tract 532.04, Wake County, North Carolina",313,1,22.7,32.3,44.1,239,89.5,214,0,313,0,313,10.5
1400000US37183053205,37183053205,"Census Tract 532.05, Wake County, North Carolina",155,0,0,55.5,44.5,126,100,126,0,155,0,155,9
1400000US37183053206,37183053206,"Census Tract 532.06, Wake County, North Carolina",292,0,10.3,70.5,19.2,235,96.6,227,4.8,292,11.3,292,9.6
1400000US37183053207,37183053207,"Census Tract 532.07, Wake County, North Carolina",600,0,6.5,48.8,44.7,451,92.2,416,3.8,600,1.7,600,4.5
1400000US37183053405,37183053405,"Census Tract 534.05, Wake County, North Carolina",260,0,23.5,36.5,40,125,100,125,0,260,0,260,18.8
1400000US37183053408,37183053408,"Census Tract 534.08, Wake County, North Carolina",156,0,11.5,23.1,65.4,134,100,134,0,156,0,156,6.4
1400000US37183053409,37183053409,"Census Tract 534.09, Wake County, North Carolina",191,10.5,27.7,0,61.8,171,85.4,146,0,191,0,191,24.6
1400000US37183053410,37183053410,"Census Tract 534.10, Wake County, North Carolina",178,3.4,32.6,19.7,44.4,68,66.2,45,0,178,0,178,30.9
1400000US37183053411,37183053411,"Census Tract 534.11, Wake County, North Carolina",267,0,11.2,30,58.8,182,94,171,0,267,0,267,8.2
1400000US37183053412,37183053412,"Census Tract 534.12, Wake County, North Carolina",245,0,12.7,29.8,57.6,144,100,144,9,245,0,245,12.2
1400000US37183053413,37183053413,"Census Tract 534.13, Wake County, North Carolina",253,0,14.2,24.9,60.9,157,93,146,14.4,253,0,253,9.5
1400000US37183053414,37183053414,"Census Tract 534.14, Wake County, North Carolina",267,0,0,19.9,80.1,217,92.6,201,7.5,267,0,267,0
1400000US37183053415,37183053415,"Census Tract 534.15, Wake County, North Carolina",165,0,14.5,22.4,63,106,100,106,0,165,0,165,18.8
1400000US37183053416,37183053416,"Census Tract 534.16, Wake County, North Carolina",369,0,0,45.5,54.5,303,88.4,268,0,369,0,369,8.9
1400000US37183053417,37183053417,"Census Tract 534.17, Wake County, North Carolina",182,6,14.8,40.1,39,103,89.3,92,7.6,182,7.7,182,18.7
1400000US37183053418,37183053418,"Census Tract 534.18, Wake County, North Carolina",356,20.2,19.7,34,26.1,217,76,165,0,356,20.2,356,23.6
1400000US37183053419,37183053419,"Census Tract 534.19, Wake County, North Carolina",146,0,8.2,24,67.8,82,48.8,40,0,146,0,146,3.4
1400000US37183053420,37183053420,"Census Tract 534.20, Wake County, North Carolina",289,7.6,8.3,50.2,33.9,260,100,260,8.5,289,0,289,25.6
1400000US37183053421,37183053421,"Census Tract 534.21, Wake County, North Carolina",292,0,18.5,53.4,28.1,230,82.2,189,0,292,0,292,16.4
1400000US37183053422,37183053422,"Census Tract 534.22, Wake County, North Carolina",88,0,4.5,19.3,76.1,77,100,77,13,88,0,88,0
1400000US37183053423,37183053423,"Census Tract 534.23, Wake County, North Carolina",57,0,21.1,17.5,61.4,47,80.9,38,0,57,15.8,57,0
1400000US37183053424,37183053424,"Census Tract 534.24, Wake County, North Carolina",167,0,18,47.3,34.7,130,93.1,121,0,167,0,167,17.4
1400000US37183053425,37183053425,"Census Tract 534.25, Wake County, North Carolina",14,0,0,0,100,6,100,6,0,14,0,14,0
1400000US37183053505,37183053505,"Census Tract 535.05, Wake County, North Carolina",306,2,10.5,19,68.6,107,86,92,7.6,306,0,306,21.9
1400000US37183053506,37183053506,"Census Tract 535.06, Wake County, North Carolina",471,1.3,32.7,29.1,36.9,206,95.1,196,0,478,4,478,27.2
1400000US37183053507,37183053507,"Census Tract 535.07, Wake County, North Carolina",317,9.8,22.1,36,32.2,154,89,137,8,310,11.6,310,25.5
1400000US37183053509,37183053509,"Census Tract 535.09, Wake County, North Carolina",335,0,8.1,17.6,74.3,122,64.8,79,0,335,2.1,335,20.9
1400000US37183053512,37183053512,"Census Tract 535.12, Wake County, North Carolina",268,0,4.5,22,73.5,216,71.8,155,0,268,0,268,9.3
1400000US37183053513,37183053513,"Census Tract 535.13, Wake County, North Carolina",226,4.4,29.2,41.6,24.8,143,100,143,23.8,226,18.1,226,10.6
1400000US37183053516,37183053516,"Census Tract 535.16, Wake County, North Carolina",168,0,50.6,24.4,25,131,84.7,111,0,187,0,187,11.8
1400000US37183053517,37183053517,"Census Tract 535.17, Wake County, North Carolina",193,0,15,43.5,41.5,147,100,147,0,204,2,204,14.2
1400000US37183053518,37183053518,"Census Tract 535.18, Wake County, North Carolina",167,0,18,19.8,62.3,85,85.9,73,0,167,0.6,167,11.4
1400000US37183053519,37183053519,"Census Tract 535.19, Wake County, North Carolina",286,0,36.7,16.1,47.2,233,92.3,215,22.3,315,9.2,315,10.2
1400000US37183053520,37183053520,"Census Tract 535.20, Wake County, North Carolina",202,0,25.7,59.9,14.4,183,83.1,152,0,202,7.4,202,7.9
1400000US37183053521,37183053521,"Census Tract 535.21, Wake County, North Carolina",243,0,12.8,45.3,42,116,92.2,107,0,243,0,243,21.8
1400000US37183053522,37183053522,"Census Tract 535.22, Wake County, North Carolina",241,0,5.4,54.8,39.8,201,95,191,0,241,4.1,241,5.4
1400000US37183053523,37183053523,"Census Tract 535.23, Wake County, North Carolina",313,0,6.4,29.7,63.9,183,91.8,168,0,313,0,313,8.6
1400000US37183053524,37183053524,"Census Tract 535.24, Wake County, North Carolina",194,0,8.8,59.3,32,167,85,142,0,194,0,194,26.3
1400000US37183053525,37183053525,"Census Tract 535.25, Wake County, North Carolina",172,0,2.9,50,47.1,150,100,150,0,172,0,172,4.7
1400000US37183053601,37183053601,"Census Tract 536.01, Wake County, North Carolina",338,0,35.5,35.5,29,301,92.7,279,25.8,338,0,338,10.1
1400000US37183053602,37183053602,"Census Tract 536.02, Wake County, North Carolina",159,0,27.7,32.7,39.6,115,61.7,71,0,159,0,159,31.4
1400000US37183053603,37183053603,"Census Tract 536.03, Wake County, North Carolina",245,0,12.7,33.1,54.3,124,77.4,96,6.3,245,0,245,12.2
1400000US37183053604,37183053604,"Census Tract 536.04, Wake County, North Carolina",152,0,0,21.7,78.3,119,68.9,82,12.2,152,0,152,0
1400000US37183053605,37183053605,"Census Tract 536.05, Wake County, North Carolina",95,0,0,29.5,70.5,42,100,42,0,95,0,95,6.3
1400000US37183053606,37183053606,"Census Tract 536.06, Wake County, North Carolina",162,6.2,6.2,54.3,33.3,126,82.5,104,0,162,0,162,42.6
1400000US37183053607,37183053607,"Census Tract 536.07, Wake County, North Carolina",413,6.1,21.3,45.8,26.9,326,100,326,0,413,0,413,7
1400000US37183053608,37183053608,"Census Tract 536.08, Wake County, North Carolina",178,0,30.9,26.4,42.7,160,58.8,94,0,178,6.2,178,5.1
1400000US37183053609,37183053609,"Census Tract 536.09, Wake County, North Carolina",56,0,25,62.5,12.5,51,100,51,0,56,0,56,1.8
1400000US37183053610,37183053610,"Census Tract 536.10, Wake County, North Carolina",305,0,23.9,25.9,50.2,96,81.3,78,0,305,7.9,305,24.6
1400000US37183053707,37183053707,"Census Tract 537.07, Wake County, North Carolina",396,0,20.2,27.3,52.5,341,90.6,309,0,453,0,453,9.3
1400000US37183053709,37183053709,"Census Tract 537.09, Wake County, North Carolina",452,0,10.6,57.5,31.9,425,83.5,355,3.9,452,0,452,0
1400000US37183053711,37183053711,"Census Tract 537.11, Wake County, North Carolina",332,0,13.6,41.6,44.9,167,91,152,0,332,0,332,21.7
1400000US37183053712,37183053712,"Census Tract 537.12, Wake County, North Carolina",155,0,9,53.5,37.4,111,100,111,0,155,0,155,12.9
1400000US37183053713,37183053713,"Census Tract 537.13, Wake County, North Carolina",282,0,17.7,64.2,18.1,234,96.2,225,16,282,3.2,282,20.2
1400000US37183053714,37183053714,"Census Tract 537.14, Wake County, North Carolina",377,0.8,13.5,52,33.7,264,87.9,232,6,391,0.3,391,5.6
1400000US37183053715,37183053715,"Census Tract 537.15, Wake County, North Carolina",214,0,28.5,11.7,59.8,91,89,81,38.3,214,0,214,17.8
1400000US37183053716,37183053716,"Census Tract 537.16, Wake County, North Carolina",382,0,34.8,23.3,41.9,258,76.4,197,16.2,382,2.1,382,21.7
1400000US37183053717,37183053717,"Census Tract 537.17, Wake County, North Carolina",78,0,0,55.1,44.9,67,100,67,0,78,0,78,0
1400000US37183053718,37183053718,"Census Tract 537.18, Wake County, North Carolina",62,0,6.5,45.2,48.4,32,87.5,28,0,62,6.5,62,25.8
1400000US37183053719,37183053719,"Census Tract 537.19, Wake County, North Carolina",63,14.3,0,9.5,76.2,20,100,20,0,63,12.7,63,50.8
1400000US37183053720,37183053720,"Census Tract 537.20, Wake County, North Carolina",401,6.2,4.5,24.2,65.1,254,85.4,217,0,414,0,414,11.8
1400000US37183053721,37183053721,"Census Tract 537.21, Wake County, North Carolina",284,0,13.4,41.5,45.1,212,100,212,13.2,284,0,284,13
1400000US37183053722,37183053722,"Census Tract 537.22, Wake County, North Carolina",509,3.1,15.9,12.2,68.8,119,100,119,0,497,0,497,34.6
1400000US37183053723,37183053723,"Census Tract 537.23, Wake County, North Carolina",343,0,18.4,35.3,46.4,153,100,153,31.4,343,0,343,16
1400000US37183053724,37183053724,"Census Tract 537.24, Wake County, North Carolina",222,0,16.7,10.8,72.5,98,100,98,0,222,0,222,15.3
1400000US37183053725,37183053725,"Census Tract 537.25, Wake County, North Carolina",342,0,0,37.1,62.9,260,80.4,209,0,342,5.6,342,7.9
1400000US37183053726,37183053726,"Census Tract 537.26, Wake County, North Carolina",152,0,23,36.8,40.1,143,100,143,0,216,0,216,19
1400000US37183053803,37183053803,"Census Tract 538.03, Wake County, North Carolina",142,0,12,43.7,44.4,117,89.7,105,29.5,142,0,142,9.9
1400000US37183053804,37183053804,"Census Tract 538.04, Wake County, North Carolina",216,8.8,11.6,7.4,72.2,112,90.2,101,0,216,0,216,0
1400000US37183053805,37183053805,"Census Tract 538.05, Wake County, North Carolina",162,0,2.5,19.1,78.4,112,87.5,98,12.2,162,11.7,162,33.3
1400000US37183053806,37183053806,"Census Tract 538.06, Wake County, North Carolina",221,0,11.8,24.4,63.8,158,81.6,129,14.7,250,0,250,8
1400000US37183053807,37183053807,"Census Tract 538.07, Wake County, North Carolina",318,0,10.1,32.7,57.2,90,74.4,67,0,318,5,318,27
1400000US37183053808,37183053808,"Census Tract 538.08, Wake County, North Carolina",398,0,21.1,20.4,58.5,227,77.1,175,0,398,0,398,11.3
1400000US37183053900,37183053900,"Census Tract 539, Wake County, North Carolina",458,6.6,28.2,32.8,32.5,315,80,252,7.5,458,5.2,458,23.6
1400000US37183054001,37183054001,"Census Tract 540.01, Wake County, North Carolina",355,0,4.8,58.6,36.6,269,85.1,229,0,407,0.2,407,13
1400000US37183054004,37183054004,"Census Tract 540.04, Wake County, North Carolina",482,5.2,16.8,28.4,49.6,206,94.7,195,16.9,482,11.4,482,34.9
1400000US37183054006,37183054006,"Census Tract 540.06, Wake County, North Carolina",237,5.5,5.5,48.9,40.1,144,88.2,127,9.4,237,4.6,237,12.2
1400000US37183054007,37183054007,"Census Tract 540.07, Wake County, North Carolina",184,11.4,23.9,38.6,26.1,121,90.9,110,12.7,184,11.4,184,17.9
1400000US37183054008,37183054008,"Census Tract 540.08, Wake County, North Carolina",186,0,28,46.2,25.8,159,59.7,95,40,186,26.3,186,20.4
